,Unnamed: 0,latitude,longitude,ward_name,lga_name,Name of Center
1691,1691,11.2954750000001,8.05331330000007,Gwanki,Makarfi,Tafida Health Clinic
1692,1692,11.2811970000001,8.07774790000008,Gwanki,Makarfi,Tuesday Clinic Dorayi
1693,1693,11.332127213,8.03473066600003,Gwanki,Makarfi,Kunkumi Health Care
1694,1694,11.3613599997115,8.03336000049194,Gwanki,Makarfi,Kunkumi Nursing And Maternity
1695,1695,11.2717229,8.08911890000007,Gwanki,Makarfi,Anguwan Jaji Health Center
1696,1696,11.2800730000001,8.07797700000003,Gwanki,Makarfi,Dorayi Health Care
1697,1697,11.2812700002942,8.07748200047075,Gwanki,Makarfi,Tuesday Clinic Dorayi
1698,1698,11.2718839999168,8.0891650004088,Gwanki,Makarfi,Unguwar Jaji Clinic
1699,1699,11.359477,8.02793600000007,Gwanki,Makarfi,Kunkumi Health Clinic
1700,1700,11.3635253910001,8.05328369100005,Gwanki,Makarfi,Bakutaje Health Clinic
1701,1701,11.345445,8.02964800000007,Gwanki,Makarfi,Gwanki Primary Health Center
1702,1702,11.2964179995865,8.05344000013537,Gwanki,Makarfi,Tafida Health Care
1703,1703,11.374644,7.88158500000003,Makarfi,Makarfi,Makarfi Primary Health Center
1704,1704,11.3446030003259,7.8733959998039,Makarfi,Makarfi,Anguwar Geri Health Post
1705,1705,11.3445655300001,7.87346540200002,Makarfi,Makarfi,Anguwar Geri Health Post
1706,1706,11.3748149998536,7.88098799996231,Makarfi,Makarfi,Tausayi Medicine Center
1707,1707,11.372349,7.88103300000006,Makarfi,Makarfi,Fada Primary Health Center
1708,1708,11.2758269995959,7.96885999966725,Meyari,Makarfi,Malama Binta Maternity Home Dandamisa
1709,1709,11.25028,7.96005000000002,Meyari,Makarfi,Nasarawan Doy Primary Health Care
1710,1710,11.3281950000001,8.00530100000003,Meyari,Makarfi,Mayere Primary Health Center
1711,1711,11.2748199999117,7.96923199992,Meyari,Makarfi,Kuruntumawa Health Clinic
1712,1712,11.2972500001518,7.99392999970109,Meyari,Makarfi,Dankwaiai Health Clinic
1713,1713,11.2765775,7.96864110000007,Meyari,Makarfi,Kuruntumawa Health Center
1714,1714,11.3130678900001,7.97254670600006,Meyari,Makarfi,Anguwan Kwalo Gabas Health Post
1715,1715,11.3131339999442,7.97253800016625,Meyari,Makarfi,Angwan Kwalo Gabas2 Health Post
1716,1716,11.2984148,7.95970560000006,Meyari,Makarfi,Durum Health Center
1717,1717,11.29857,7.95963,Meyari,Makarfi,Durum Health Clinic
1718,1718,11.2972260001355,7.99593400006273,Meyari,Makarfi,Dan Kwaire Health Post
1719,1719,11.29717809,7.99587297600004,Meyari,Makarfi,Dankwari Health Clinic
1720,1720,11.324707,8.00561900000002,Meyari,Makarfi,Meyare Primary Health Center
1721,1721,11.2130667800001,7.86326427800003,Nasarawa Wandoya,Makarfi,Sabon Garin Daji Health Post
1722,1722,11.2502270000001,7.90613100000007,Nasarawa Wandoya,Makarfi,Nassarawan Doya Primary Health Center
1723,1723,11.253345,7.86623250000002,Nasarawa Wandoya,Makarfi,Kwatakware Primary Health Center
1724,1724,11.2539169997091,7.86492000004489,Nasarawa Wandoya,Makarfi,Kwatakware Primary Health Center
1725,1725,11.2484069999652,7.90498500026717,Nasarawa Wandoya,Makarfi,Godiya Clinic And Martanity
1726,1726,11.3795433380001,7.88053021800005,Tudun Wada,Makarfi,Fulatan Health Center
1727,1727,11.39855405,7.88351105900006,Tudun Wada,Makarfi,Sanda Health Center
1728,1728,11.407537,7.90775500000007,Tudun Wada,Makarfi,Dadinkowa Health Center
1729,1729,11.3778199998953,7.8759799995596,Tudun Wada,Makarfi,Ar Nursing And Maternity Home
1730,1730,11.3792799998873,7.87843000022428,Tudun Wada,Makarfi,Taimako T Wada Makarfi Nursing Home
1731,1731,11.3986640000579,7.88349099966302,Tudun Wada,Makarfi,Sanda Health Center
1732,1732,11.3787399995204,7.87386000011918,Tudun Wada,Makarfi,Vino Medical Center
1733,1733,11.3797970000001,7.88568500000002,Tudun Wada,Makarfi,Makarfi General Hospital
1734,1734,11.376041,7.88070800000003,Tudun Wada,Makarfi,Kasuwar Mata Primary Health Center
1735,1735,11.1303716,7.69676340000007,Basawa,Sabon Gari,Hikmah Hospital
1736,1736,11.1365399999569,7.69150300021619,Basawa,Sabon Gari,Elite International Hospital
1737,1737,11.137839,7.68696700000004,Basawa,Sabon Gari,Ncat Health Center
1738,1738,11.1390099996352,7.68986000009983,Basawa,Sabon Gari,Palladam Health Post
1739,1739,11.1391016700001,7.68987833300002,Basawa,Sabon Gari,Palladan Health Clinic
1740,1740,11.177132,7.67219200000005,Basawa,Sabon Gari,Basawa Primary Health Center
1741,1741,11.1706020001004,7.67253300032695,Basawa,Sabon Gari,Mrs Clinic Barrack
1742,1742,11.172374,7.68119800000005,Basawa,Sabon Gari,Narict Medical Center
1743,1743,11.19791,7.68871100000007,Basawa,Sabon Gari,Angwan Rimi Health Center
1744,1744,11.1825180000001,7.63156800000007,Bomo,Sabon Gari,Bomo Health Post
1745,1745,11.169025,7.65900300000004,Bomo,Sabon Gari,Hayin Dogo Primary Health Center
1746,1746,11.168297999535,7.65754400014265,Bomo,Sabon Gari,Savannah Poly Clinic
1747,1747,11.1807867800001,7.65490439800004,Bomo,Sabon Gari,Sundu Health Clinic
1748,1748,11.1652150004402,7.65167700015627,Bomo,Sabon Gari,Rangwame Maternity N Nursing Home
1749,1749,11.1066625,7.73186500000003,Chikaji,Sabon Gari,Ladiya Clinic
1750,1750,11.1067829997384,7.72934199992602,Chikaji,Sabon Gari,Victory Clinic And Maternity Home
1751,1751,11.11387833,7.72064833300004,Chikaji,Sabon Gari,Saidu Dange Railway Hospital
1752,1752,11.1021529995926,7.72131300047067,Chikaji,Sabon Gari,Nana Specialist Hospital
1753,1753,11.1049370000001,7.73041700000005,Chikaji,Sabon Gari,Chikaji Comprehensive Health Center
1754,1754,11.1064383,7.72831990000003,Chikaji,Sabon Gari,Miba General Hospital
1755,1755,11.1116030000134,7.72913899978806,Chikaji,Sabon Gari,Sabon Gari Gen Hospital
1756,1756,11.1214738,7.72737260000002,Chikaji,Sabon Gari,Limi Hospital
1757,1757,11.1138999995741,7.72050299992031,Chikaji,Sabon Gari,Saâ idu Dange Railway Hospital
1758,1758,11.1847183,7.73522250000002,Dogarawa,Sabon Gari,Zangon Danbarno Health Center
1759,1759,11.184797999746,7.73525899994632,Dogarawa,Sabon Gari,Zangon Danborno Health Clinic
1760,1760,11.1376550000001,7.72025600000006,Dogarawa,Sabon Gari,Dogarawa Health Center
1761,1761,11.1824950000001,7.72243400000002,Dogarawa,Sabon Gari,Sakadadi Primary Health Center
1762,1762,11.2235020000001,7.72828000000004,Dogarawa,Sabon Gari,Gwanda Primary Health Center
1763,1763,11.1072170000333,7.71399200049638,Hanwa,Sabon Gari,Alpha Clinic
1764,1764,11.133650999994,7.69877100015447,Hanwa,Sabon Gari,Hakuri Clinic
1765,1765,11.1230618000001,7.71426830000007,Hanwa,Sabon Gari,Salama Hospital
1766,1766,11.119241136,7.70844605800005,Hanwa,Sabon Gari,Women Health Institute
1767,1767,11.1290459998651,7.7058939999942,Hanwa,Sabon Gari,Salami Afirmary Hospital
1768,1768,11.1315679995787,7.7080540004618,Hanwa,Sabon Gari,Mummy Martanity And Nursy Home
1769,1769,11.11681,7.70376100000004,Hanwa,Sabon Gari,Hanwa Primary Health Center
1770,1770,11.1325397000001,7.70810100000006,Hanwa,Sabon Gari,Mummy Maternity and Nursing Home
1771,1771,11.1274859998052,7.70765400019002,Hanwa,Sabon Gari,Imani Hospital
1772,1772,11.1362069997306,7.70684099963762,Hanwa,Sabon Gari,Maraba Clinic
1773,1773,11.1363633300001,7.70690833300006,Hanwa,Sabon Gari,Maraba Clinic
1774,1774,11.1082767,7.72000370000006,Hanwa,Sabon Gari,Limi Hospital
1775,1775,11.1344709000001,7.70240850000005,Hanwa,Sabon Gari,Miba Hospital
1776,1776,11.1362049997293,7.66969600039937,Jama A,Sabon Gari,Jamaa Family Health Clinic
1777,1777,11.1433237300001,7.67243509600007,Jama A,Sabon Gari,Zango Primary Health Center
1778,1778,11.1337399,7.66844880000002,Jama A,Sabon Gari,Danzeze Medical Center
1779,1779,11.13627,7.66962666700005,Jama A,Sabon Gari,Jamaa Primary Health Center
1780,1780,11.1549826460001,7.65174667000002,Jama A,Sabon Gari,Abu Medical Center
1781,1781,11.0891789997773,7.74459700029104,Jushi,Sabon Gari,Unguwar Malam Sule Health Clinic
1782,1782,11.1081129996421,7.73835400004924,Jushi,Sabon Gari,Abdu Kwari Primary Health Care
1783,1783,11.104094999912,7.72377200014142,Jushi,Sabon Gari,Mayfair Specialist Clinic
1784,1784,11.0957710000001,7.74305920000006,Jushi,Sabon Gari,Unguwan Kudu Primary Health Center
1785,1785,11.1022769996768,7.74078999970436,Jushi,Sabon Gari,Abdulrahman Clinic
1786,1786,11.105131,7.73429900000002,Jushi,Sabon Gari,Nigerian Army Depot Medical Center
1787,1787,11.1101455,7.74024290000006,Jushi,Sabon Gari,Abdu Kwari Primary Health Center
1788,1788,11.0891365100001,7.74450507700004,Jushi,Sabon Gari,Anguwan Mal Sule Primary Health Center
1789,1789,11.1076274100001,7.74080711000005,Jushi,Sabon Gari,Jushi Primary Health Center
1790,1790,11.0958010002767,7.74308700026506,Jushi,Sabon Gari,Unguwan Kudu Primary Health Center
1791,1791,11.1159919999955,7.73402000010446,Muchiya,Sabon Gari,Al Ummah Clinic
1792,1792,11.1237445,7.73017560000005,Muchiya,Sabon Gari,Hauwa Kulu Clinic
1793,1793,11.122777,7.73236900000006,Muchiya,Sabon Gari,Madugu Primary Health Center
1794,1794,11.1131060000001,7.73132800000008,Muchiya,Sabon Gari,Kwara Primary Health Care
1795,1795,11.12238,7.73359670000002,Muchiya,Sabon Gari,Kantoma Health Center
1796,1796,11.1221200000001,7.72833000000003,Muchiya,Sabon Gari,Chikaji Health Center
1797,1797,11.15957,7.65242800000004,Samaru,Sabon Gari,Samaru Primary Health Center
1798,1798,11.161572,7.64560900000004,Samaru,Sabon Gari,Samaru Primary Health Center
1799,1799,11.16201167,7.648271667,Samaru,Sabon Gari,Primary Health Center Samaru
1800,1800,11.111053,7.74236100000007,Unguwar Gabas,Sabon Gari,Anguwar Jaba Primary Health Center
1801,1801,11.1081349996571,7.73269400020354,Unguwar Gabas,Sabon Gari,Ladiya Hospital
1802,1802,11.1081809996883,7.73372599990472,Unguwar Gabas,Sabon Gari,Josam Hospital
1803,1803,11.1114629999183,7.73416100020029,Unguwar Gabas,Sabon Gari,Sunshine Clinic
1804,1804,11.1112499997735,7.73799999980872,Unguwar Gabas,Sabon Gari,Marki Clinic
1805,1805,11.1101813,7.73602820000002,Unguwar Gabas,Sabon Gari,Unguwan Jabba Primary Health Center
1806,1806,11.1129399000001,7.73444450000005,Unguwar Gabas,Sabon Gari,Major Ibrahim Memorial Hospital
1807,1807,11.1307807000001,7.73385380000008,Zabi,Sabon Gari,Hayin Ojo Health Center
1808,1808,11.1662410000001,7.75669540000007,Zabi,Sabon Gari,Limi Clinic
1809,1809,11.1484590000001,7.73883500000005,Zabi,Sabon Gari,Zabi Primary Health Center
1810,1810,11.1659529999417,7.74802899962293,Zabi,Sabon Gari,Almajirai Health Clinic Marabar Gwanda
1811,1811,11.1264490001005,7.7380649998529,Zabi,Sabon Gari,Hayin Ojo Health Clinic
1812,1812,11.1394050000001,7.76138400000002,Zabi,Sabon Gari,Shika Primary Health Center
1813,1813,11.1391599997371,7.75918000019954,Zabi,Sabon Gari,Shika Dam Health Clinic
1814,1814,9.38319299964002,8.63232200045849,Aboro,Sanga,Kubal Health Clinic
1815,1815,9.38327099000003,8.63231334000005,Aboro,Sanga,Kubal Primary Health Center Sanga Kaduns
1816,1816,9.37582000000003,8.65199400000006,Aboro,Sanga,Kutal Health Clinic
1817,1817,9.36540200000007,8.65389500000003,Aboro,Sanga,Antor Health Clinic
1818,1818,9.43723700036037,8.56898600042462,Aboro,Sanga,Lafiya Clinic Aboro
1819,1819,9.36615,8.65621,Aboro,Sanga,Antor Health Post
1820,1820,9.46848495400008,8.56790971400005,Aboro,Sanga,Ajiangwai Health Clinic
1821,1821,9.42529900000005,8.57287200000007,Aboro,Sanga,Aboro Primary Health Center
1822,1822,9.20214666700002,8.29555833300003,Arak,Sanga,Takpir Primary Health Center
1823,1823,9.21299833300003,8.24089500000002,Arak,Sanga,Nimbe Health Clinic
1824,1824,9.29143000029137,8.44042000007011,Arak,Sanga,Aban Health Clinic
1825,1825,9.18363000000005,8.26379000000003,Arak,Sanga,Lalle Primary Health Center
1826,1826,9.22589999976685,8.35270000046847,Arak,Sanga,Gonji Clinic Ungwar Wakili Essen
1827,1827,9.29045986700004,8.43721408500005,Arak,Sanga,Abam Health Center
1828,1828,9.28501170000004,8.32610500000004,Arak,Sanga,Janda Primary Health Care
1829,1829,9.24217320000002,8.28834000000006,Arak,Sanga,Steven Hospital Arak
1830,1830,9.24361300000004,8.29190600000004,Arak,Sanga,Ankwa Health Clinic
1831,1831,9.22652000000005,8.25646000000006,Arak,Sanga,Gwantu Primary Health Care
1832,1832,9.33880700000003,8.44869700000004,Arak,Sanga,Arak Health Center
1833,1833,9.20361419000005,8.34542780000004,Arak,Sanga,Ungwan Galadima Health Center
1834,1834,9.20232000000004,8.29687000000007,Arak,Sanga,Ashe Primary Health Center
1835,1835,9.21287899991967,8.24084400046758,Arak,Sanga,Nimbe Health Clinic
1836,1836,9.20361499962519,8.34542299952409,Arak,Sanga,Unguwan Galadima Health Clinic
1837,1837,9.23414300000007,8.34357300000005,Arak,Sanga,Langa Primary Health Center
1838,1838,9.19461616800004,8.33605135300007,Arak,Sanga,Ungwan Dorawa Primary Health Center
1839,1839,9.16548200000005,8.61430200000007,Ayu,Sanga,Ayu Primary Health Center
1840,1840,9.29504844744033,8.61509346081344,Ayu,Sanga,Ayu Health Post
1841,1841,9.15991200000008,8.63250700000003,Ayu,Sanga,Turrukwa Sanga Primary Health Center
1842,1842,9.223511,8.62207,Ayu,Sanga,Yashi Pah Health Post
1843,1843,9.205688,8.625916,Ayu,Sanga,Yashi Madaki Primary Health Center
1844,1844,9.24870000000004,8.59310000000005,Ayu,Sanga,Mayir Primary Health Center
1845,1845,9.14525000000003,8.63055000000003,Ayu,Sanga,Kanja Primary Health Center
1846,1846,9.24663199985326,8.59415799952785,Ayu,Sanga,Agape Clinic And Maternity
1847,1847,9.223511,8.624878,Ayu,Sanga,Yashi Pah Primary Health Center
1848,1848,9.22344974000004,8.62196346000007,Ayu,Sanga,Yashi Pah Phcayu Kaduna
1849,1849,9.19171100000005,8.62793000000005,Ayu,Sanga,Yashi Sarki Primary Health Center
1850,1850,9.21948200000003,8.56628400000005,Ayu,Sanga,Take Primary Health Center
1851,1851,9.210083,8.626709,Ayu,Sanga,Yashi Madaki Primary Health Care Center
1852,1852,9.16694000000007,8.61304900000005,Ayu,Sanga,Agamati ERCC Clinic
1853,1853,9.33647600000006,8.56129100000004,Bokana,Sanga,Fadan Ayu Primary Health Center
1854,1854,9.34627000000006,8.60403080000003,Bokana,Sanga,Ungwar Nungu Primary Health Center
1855,1855,9.34977299993272,8.60529200009285,Bokana,Sanga,Aminci Clinic Angwar Nungu
1856,1856,9.35772400000008,8.63089000000002,Bokana,Sanga,Bokana Health Center
1857,1857,9.34433300023647,8.60499499989106,Bokana,Sanga,Nungu Primary Health Center
1858,1858,9.33941999989833,8.60657999996801,Bokana,Sanga,Samulafiya Health Post
1859,1859,9.34440000028201,8.60499999989446,Bokana,Sanga,Ungwar Nungu Primary Health Center
1860,1860,9.3463429996022,8.60582300045365,Bokana,Sanga,Bosan Clinic Angwar Nungu
1861,1861,9.22929700000003,8.45940100000007,Gwantu,Sanga,Sanga Medical Center
1862,1862,9.23028333300005,8.45674333300008,Gwantu,Sanga,Amacas Health Clinic
1863,1863,9.229718000361,8.46076999989697,Gwantu,Sanga,Rhilama Clinic Gwantu
1864,1864,9.24985305000007,8.46761152000005,Gwantu,Sanga,Gwantu Lurlo Primary Health Center
1865,1865,9.23033599978089,8.45662500008063,Gwantu,Sanga,Amacas Health Clinic
1866,1866,9.2246926,8.4525731,Gwantu,Sanga,Primary Health Center Jagindi Tasha
1867,1867,9.22469260000003,8.45257310000005,Gwantu,Sanga,Jagindi Tasha Primary Health Center
1868,1868,9.25174,8.46829,Gwantu,Sanga,Gwantu Kurmi Health Clinic
1869,1869,9.24299224700007,8.45809798700003,Gwantu,Sanga,Ercc Clinic
1870,1870,9.22307700000005,8.46275500000007,Gwantu,Sanga,Gwantu Primary Health Center
1871,1871,9.232117,8.460327,Gwantu,Sanga,Gwantu Health Clinic
1872,1872,9.22642378600005,8.46044185700003,Gwantu,Sanga,Combilla Maternity
1873,1873,9.22843100000006,8.45914600000003,Gwantu,Sanga,Bukata Primary Health Center
1874,1874,9.42091000026693,8.54131999962686,Karshi,Sanga,St Louis Clinic
1875,1875,9.38067600000005,8.58190900000005,Karshi,Sanga,Fadan Karshi ECWA Clinic
1876,1876,9.47681300025044,8.56087899991633,Karshi,Sanga,Nasara Clinic Gimi
1877,1877,9.37002999969638,8.59289799967172,Karshi,Sanga,Ercc Clinic Ungwar Ibrahim
1878,1878,9.37953700000003,8.58546800000005,Karshi,Sanga,Confidence Health Center
1879,1879,9.36483100016392,8.53853399973394,Karshi,Sanga,Karshin Daji Health Clinic
1880,1880,9.41661300034735,8.47111999992927,Karshi,Sanga,Dogon Daji Health Clinic
1881,1881,9.38014899957176,8.58378400047917,Karshi,Sanga,Selleh Clinic Fadan Karshi
1882,1882,9.38186100000007,8.57663500000007,Karshi,Sanga,Fadan Karshi Primary Health Care
1883,1883,9.37000257000005,8.59293854000003,Karshi,Sanga,Ercc Clinic Ugwan Ibrahim
1884,1884,9.39942740000004,8.57648970000002,Karshi,Sanga,F Karshi Primary Health Center
1885,1885,9.38069699994412,8.58184000015831,Karshi,Sanga,Ecwa Clinic Fadan Karshi
1886,1886,9.41095500000006,8.53211666700003,Karshi,Sanga,Dangona Dana Health Clinic
1887,1887,9.47899800000005,8.54956300000003,Karshi,Sanga,Kurmin Goro Titi Clinic
1888,1888,9.41089150272645,8.53219712142697,Karshi,Sanga,Dangona Dana Health Clinic
1889,1889,9.38038999973554,8.58478600015997,Karshi,Sanga,Unity Clinic Fadan Karshi
1890,1890,9.37986200000006,8.58195300000006,Karshi,Sanga,Bature Medical Center
1891,1891,9.48122200000006,8.51547200000005,Karshi,Sanga,Bom Health Clinic
1892,1892,9.36483000000004,8.53843500000005,Karshi,Sanga,Karshi Gaga Health Clinic
1893,1893,9.27485330000007,8.51377170000006,Nandu,Sanga,Ningon Kirya Health Center
1894,1894,9.20743800000002,8.44627500000007,Nandu,Sanga,Gwantu Primary Health Center
1895,1895,9.22059400000006,8.48899200000005,Nandu,Sanga,Nandu Health Center
1896,1896,9.27938700010873,8.41220799990134,Nandu,Sanga,Gonji Clinic Dani Madaki
1897,1897,9.21091,8.51528,Nandu,Sanga,Ankara Health Clinic
1898,1898,9.20632900000004,8.42701500000004,Nandu,Sanga,Zinta Health Clinic
1899,1899,9.21038949900003,8.43681336400005,Nandu,Sanga,Numbu Primary Health Center
1900,1900,9.22825119200007,8.40673951700006,Nandu,Sanga,Gani Sarki Dispensary
1901,1901,9.28224000000006,8.50034000000005,Nandu,Sanga,Akwankwan Health Center
1902,1902,9.21084481000003,8.51540204000003,Nandu,Sanga,Ankara Health Clinic
1903,1903,9.21354200000007,8.40023600000006,Nandu,Sanga,Agom Health Center
1904,1904,9.13301600000005,8.58020900000002,Ninzo North,Sanga,Ninzo North Health Center
1905,1905,9.15670300000005,8.52724100000006,Ninzo North,Sanga,Fadan Ninzo Primary Health Center
1906,1906,9.14147900000006,8.51910400000003,Ninzo North,Sanga,Kwassu Health Center
1907,1907,9.13187000000005,8.58509330000004,Ninzo North,Sanga,Sambe Primary Health Care
1908,1908,9.05592463000005,8.55661698900008,Ninzo South,Sanga,Abu Sabin Gari Primary Health Care
1909,1909,9.05603500035153,8.55653699996611,Ninzo South,Sanga,Abu Primary Health Center
1910,1910,9.01690700000006,8.53308100000004,Ninzo South,Sanga,Ragga Primary Health Center
1911,1911,9.09822800000006,8.51400500000005,Ninzo South,Sanga,Kontogora Primary Health Center
1912,1912,9.086121,8.576294,Ninzo South,Sanga,Gbugbu Primary Health Clinic
1913,1913,9.17773600000004,8.43330500000008,Ninzo West,Sanga,Ancha Primary Health Center
1914,1914,9.14145000038701,8.4447600000189,Ninzo West,Sanga,Nzere Hospital Post
1915,1915,9.0982,8.49595,Ninzo West,Sanga,Kwantagora Health Clinic
1916,1916,9.141479,8.446716,Ninzo West,Sanga,Anzere Health Clinic
1917,1917,9.08203600000007,8.50670800000006,Ninzo West,Sanga,Ninzo West Health Center
1918,1918,9.12050000000005,8.49973000000006,Ninzo West,Sanga,Randa Clinic
1919,1919,9.14140976000004,8.44674698000006,Ninzo West,Sanga,Anzere Health Clinic
1920,1920,9.17651000000006,8.49409000000003,Ninzo West,Sanga,Gbuila Health Clinic
1921,1921,9.20257933100004,8.49355216200007,Ninzo West,Sanga,Dattaura Health Clinic
1922,1922,9.15034000000003,8.40828000000005,Ninzo West,Sanga,Anguwan Jatau Primary Health Center
1923,1923,9.203918,8.490723,Ninzo West,Sanga,Tattaura Health Clinic
1924,1924,9.07766,8.1823,Wasa,Sanga,Abuja Mada Health Clinic
1925,1925,9.18688964800003,8.16729736300005,Wasa,Sanga,Alheri Clinic
1926,1926,9.18369200000006,8.16780600000004,Wasa,Sanga,Wasa Primary Health Center
1927,1927,9.223511,8.113098,Wasa,Sanga,Dutsen Gogo Primary Health Care
1928,1928,9.12719,8.17883,Wasa,Sanga,Ungwan S Musulau Health Clinic
1929,1929,9.07592680000005,8.18180520000004,Wasa,Sanga,Abuja Mada Primary Health Center
1930,1930,9.12711663000005,8.17881401000005,Wasa,Sanga,Angwa Musulumi Primary Health Center
1931,1931,10.911821,8.22371020000003,Danwata,Soba,Maizare Health Center
1932,1932,10.9120090003987,8.22367999980543,Danwata,Soba,Maizare Primary Health Center
1933,1933,11.0377479998324,8.14498100033319,Danwata,Soba,Lungu Health Post
1934,1934,10.941364000344,8.18994299988276,Danwata,Soba,Danwata Primary Health Center
1935,1935,11.0377386000001,8.14485750000006,Danwata,Soba,Lungu Health Center
1936,1936,10.9848869999158,8.15289099970767,Danwata,Soba,Takalafiya Health Post
1937,1937,10.9414143000001,8.18985770000006,Danwata,Soba,Danwata Primary Health Center
1938,1938,10.9847934000001,8.15301300000004,Danwata,Soba,Takalafiya Health Center
1939,1939,10.74172667,7.88863000000003,Gamagira,Soba,Tama Health Clinic
1940,1940,10.709547247,7.88105630400003,Gamagira,Soba,Gamagira Primary Health Center
1941,1941,10.7416699996613,7.88859700013228,Gamagira,Soba,Tama A Dispensary Clinic
1942,1942,10.7325002000001,7.92372460000007,Gamagira,Soba,Barwa Health Clinic
1943,1943,10.694483,7.88907500000005,Gamagira,Soba,Gamgira Primary Health Center
1944,1944,10.7269049996292,7.93079299980246,Gamagira,Soba,Gurbabiya Primary Health Center
1945,1945,10.7268183300001,7.93074000000007,Gamagira,Soba,Gurnabiya Heath Clinic
1946,1946,10.835292,7.85883900000005,Gamagira,Soba,Danjaba Health Center
1947,1947,10.8359150000001,8.02359200000006,Garu,Soba,Garu Health Center
1948,1948,10.9447823555234,8.04157888808311,Garu,Soba,Bele Health Clinic
1949,1949,10.8993869998226,8.06173299977007,Garu,Soba,Anguwar Galadima Health Clinic
1950,1950,10.9090380000001,8.02845800000006,Garu,Soba,Sharifai Primary Health Center
1951,1951,10.8498779,8.0136574,Garu,Soba,Primary Health Center Garu
1952,1952,10.8498779,8.01365740000006,Garu,Soba,Garu Primary Health Center
1953,1953,10.9468510000722,8.04190100029513,Garu,Soba,Bele Nursing Home
1954,1954,10.9375700000001,8.02003000000008,Garu,Soba,Bakura Primary Health Care
1955,1955,11.07111,8.024719,Gimba,Soba,Angna Hayi Primaryhealth Center
1956,1956,11.067937,7.90029100000004,Gimba,Soba,Awai Primary Health Center
1957,1957,11.0709738,8.02467330000007,Gimba,Soba,Anguwan Nahayi Health Center
1958,1958,11.07242833,7.954738333,Gimba,Soba,Primary Health Center Gimba
1959,1959,11.1047110000001,7.84574900000007,Gimba,Soba,Bagaldi Health Center
1960,1960,11.03834421114,7.88643456510358,Gimba,Soba,Gimba Primary Health Center
1961,1961,11.120861,7.99030300000004,Gimba,Soba,Magada Health Center
1962,1962,11.0387489995125,7.88483099957347,Gimba,Soba,Bagaldi Health Clinic
1963,1963,10.9692980003238,7.90981299954757,Kinkiba,Soba,Tamba Health Clinic
1964,1964,11.0076680003945,7.88071999978024,Kinkiba,Soba,Kinkiba Health Post
1965,1965,10.9423216700001,7.89731500000005,Kinkiba,Soba,Fagachi Health Clinic
1966,1966,10.9761100000001,7.85720500000002,Kinkiba,Soba,Damari Primary Health Center
1967,1967,11.0003990004555,7.84302600016895,Kinkiba,Soba,Marwa Primary Health Center
1968,1968,10.96926833,7.90977833300008,Kinkiba,Soba,Kinkiba Health Clinic
1969,1969,11.0076866700001,7.88075833300007,Kinkiba,Soba,Kinkiba Primary Health Center
1970,1970,10.9423239999963,7.89739200010808,Kinkiba,Soba,Fagaci Health Post
1971,1971,11.0009422000001,7.84165220000006,Kinkiba,Soba,Marwa Health Clinic
1972,1972,10.9991969996388,7.84365899959903,Kinkiba,Soba,Sauki Community Health Clinic
1973,1973,11.1393749998832,7.83355799973589,Kwasallo,Soba,Taba Health Facility
1974,1974,11.1536330000001,8.00628000000006,Kwasallo,Soba,Dinya Primary Health Center
1975,1975,11.1485883,8.00522330000007,Kwasallo,Soba,Maigana Rural Hospital
1976,1976,11.1786706,7.89620460000003,Kwasallo,Soba,Richifa Health Center
1977,1977,11.1399868,7.83398600000004,Kwasallo,Soba,Kainuwa Primary Health Center
1978,1978,11.1698679996017,7.90715599974226,Kwasallo,Soba,Sanbirni Health Clinic
1979,1979,11.1878320000001,7.99304200000006,Kwasallo,Soba,Kwasallo Primary Health Center
1980,1980,11.1783805000001,7.89663420000005,Kwasallo,Soba,Soba Comprehensive Health Clinic
1981,1981,11.1340010002318,7.88611900044862,Kwasallo,Soba,Suddu Primary Health Center
1982,1982,11.024757,7.94003300000003,Maigana,Soba,Adk Ultimate Medical Complex
1983,1983,11.0533930004624,7.83914499953198,Maigana,Soba,Family Health Clinic
1984,1984,10.9546730003868,7.83411600011499,Maigana,Soba,Gora Health Dispensary
1985,1985,10.9937870000001,7.92274500000002,Maigana,Soba,Tofa Health Clinic
1986,1986,10.9776890000251,7.9342910001792,Maigana,Soba,Unguwan Rimi Health Post
1987,1987,10.97770167,7.93428500000005,Maigana,Soba,Ang Rimi Primary Health Cnter
1988,1988,10.9389479997024,7.8332319995144,Maigana,Soba,Matari Health Clinic
1989,1989,11.0238520003907,7.93809999976725,Maigana,Soba,Salama Clinic Maigana
1990,1990,10.961099,7.94020500000005,Maigana,Soba,Kwadaro Health Clinic
1991,1991,11.052221,7.84742400000005,Maigana,Soba,Yakasai Primary Health Center
1992,1992,11.0286570000001,7.93966800000004,Maigana,Soba,Magana Rural Health Center
1993,1993,10.93889833,7.83321833300005,Maigana,Soba,Matari Health Clinic
1994,1994,11.05353,7.839294,Maigana,Soba,Marabar Marwa Yakasai Family Health Clinic
1995,1995,11.0359749996277,7.91745199973792,Maigana,Soba,Tudun Saibu Health Clinic
1996,1996,10.8476890187202,8.10266563544033,Rahama,Soba,Rahama Primary Health Center
1997,1997,10.9128789999898,8.11432599950456,Rahama,Soba,Anguwar Madaki Health Clinic
1998,1998,10.745299000127,8.06735499958995,Rahama,Soba,Rahama Health Clinic
